scient_name,disease,no_doses,scient_name_fk,number,mfr_place,expiration
Mike1713,"Covid 2.0",30,Mike1713,171317131713,uk,
Mike1714,"Covid 2.0",10,Mike1714,171417141714,usa,
Mike1715,"Covid 2.0",30,Mike1715,171517151715,uk,
Mike1716,"Covid 2.0",10,Mike1716,171617161716,usa,
Mike1717,"Covid 2.0",30,Mike1717,171717171717,uk,
Mike1718,"Covid 2.0",10,Mike1718,171817181718,usa,
Mike1719,"Covid 2.0",30,Mike1719,171917191719,uk,
Mike1720,"Covid 2.0",10,Mike1720,172017201720,usa,
Mike1721,"Covid 2.0",30,Mike1721,172117211721,uk,
Mike1722,"Covid 2.0",10,Mike1722,172217221722,usa,
Mike1723,"Covid 2.0",30,Mike1723,172317231723,uk,
Mike1724,"Covid 2.0",10,Mike1724,172417241724,usa,
Mike1725,"Covid 2.0",30,Mike1725,172517251725,uk,
Mike1726,"Covid 2.0",10,Mike1726,172617261726,usa,
Mike1727,"Covid 2.0",30,Mike1727,172717271727,uk,
Mike1728,"Covid 2.0",10,Mike1728,172817281728,usa,
Mike1729,"Covid 2.0",30,Mike1729,172917291729,uk,
Mike1730,"Covid 2.0",10,Mike1730,173017301730,usa,
Mike1731,"Covid 2.0",30,Mike1731,173117311731,uk,
Mike1732,"Covid 2.0",10,Mike1732,173217321732,usa,
Mike1733,"Covid 2.0",30,Mike1733,173317331733,uk,
Mike1734,"Covid 2.0",10,Mike1734,173417341734,usa,
Mike1735,"Covid 2.0",30,Mike1735,173517351735,uk,
Mike1736,"Covid 2.0",10,Mike1736,173617361736,usa,
Mike1737,"Covid 2.0",30,Mike1737,173717371737,uk,
Mike1738,"Covid 2.0",10,Mike1738,173817381738,usa,
Mike1739,"Covid 2.0",30,Mike1739,173917391739,uk,
Mike1740,"Covid 2.0",10,Mike1740,174017401740,usa,
Mike1741,"Covid 2.0",30,Mike1741,174117411741,uk,
Mike1742,"Covid 2.0",10,Mike1742,174217421742,usa,
Mike1743,"Covid 2.0",30,Mike1743,174317431743,uk,
Mike1744,"Covid 2.0",10,Mike1744,174417441744,usa,
Mike1745,"Covid 2.0",30,Mike1745,174517451745,uk,
Mike1746,"Covid 2.0",10,Mike1746,174617461746,usa,
Mike1747,"Covid 2.0",30,Mike1747,174717471747,uk,
Mike1748,"Covid 2.0",10,Mike1748,174817481748,usa,
Mike1749,"Covid 2.0",30,Mike1749,174917491749,uk,
Mike1750,"Covid 2.0",10,Mike1750,175017501750,usa,
Mike1751,"Covid 2.0",30,Mike1751,175117511751,uk,
Mike1752,"Covid 2.0",10,Mike1752,175217521752,usa,
Mike1753,"Covid 2.0",30,Mike1753,175317531753,uk,
Mike1754,"Covid 2.0",10,Mike1754,175417541754,usa,
Mike1755,"Covid 2.0",30,Mike1755,175517551755,uk,
Mike1756,"Covid 2.0",10,Mike1756,175617561756,usa,
Mike1757,"Covid 2.0",30,Mike1757,175717571757,uk,
Mike1758,"Covid 2.0",10,Mike1758,175817581758,usa,
Mike1759,"Covid 2.0",30,Mike1759,175917591759,uk,
Mike1760,"Covid 2.0",10,Mike1760,176017601760,usa,
Mike1761,"Covid 2.0",30,Mike1761,176117611761,uk,
Mike1762,"Covid 2.0",10,Mike1762,176217621762,usa,
Mike1763,"Covid 2.0",30,Mike1763,176317631763,uk,
Mike1764,"Covid 2.0",10,Mike1764,176417641764,usa,
Mike1765,"Covid 2.0",30,Mike1765,176517651765,uk,
Mike1766,"Covid 2.0",10,Mike1766,176617661766,usa,
Mike1767,"Covid 2.0",30,Mike1767,176717671767,uk,
Mike1768,"Covid 2.0",10,Mike1768,176817681768,usa,
Mike1769,"Covid 2.0",30,Mike1769,176917691769,uk,
Mike1770,"Covid 2.0",10,Mike1770,177017701770,usa,
Mike1771,"Covid 2.0",30,Mike1771,177117711771,uk,
Mike1772,"Covid 2.0",10,Mike1772,177217721772,usa,
Mike1773,"Covid 2.0",30,Mike1773,177317731773,uk,
Mike1774,"Covid 2.0",10,Mike1774,177417741774,usa,
Mike1775,"Covid 2.0",30,Mike1775,177517751775,uk,
Mike1776,"Covid 2.0",10,Mike1776,177617761776,usa,
Mike1777,"Covid 2.0",30,Mike1777,177717771777,uk,
Mike1778,"Covid 2.0",10,Mike1778,177817781778,usa,
Mike1779,"Covid 2.0",30,Mike1779,177917791779,uk,
Mike1780,"Covid 2.0",10,Mike1780,178017801780,usa,
Mike1781,"Covid 2.0",30,Mike1781,178117811781,uk,
Mike1782,"Covid 2.0",10,Mike1782,178217821782,usa,
Mike1783,"Covid 2.0",30,Mike1783,178317831783,uk,
Mike1784,"Covid 2.0",10,Mike1784,178417841784,usa,
Mike1785,"Covid 2.0",30,Mike1785,178517851785,uk,
Mike1786,"Covid 2.0",10,Mike1786,178617861786,usa,
Mike1787,"Covid 2.0",30,Mike1787,178717871787,uk,
Mike1788,"Covid 2.0",10,Mike1788,178817881788,usa,
Mike1789,"Covid 2.0",30,Mike1789,178917891789,uk,
Mike1790,"Covid 2.0",10,Mike1790,179017901790,usa,
Mike1791,"Covid 2.0",30,Mike1791,179117911791,uk,
Mike1792,"Covid 2.0",10,Mike1792,179217921792,usa,
Mike1793,"Covid 2.0",30,Mike1793,179317931793,uk,
Mike1794,"Covid 2.0",10,Mike1794,179417941794,usa,
Mike1795,"Covid 2.0",30,Mike1795,179517951795,uk,
Mike1796,"Covid 2.0",10,Mike1796,179617961796,usa,
Mike1797,"Covid 2.0",30,Mike1797,179717971797,uk,
Mike1798,"Covid 2.0",10,Mike1798,179817981798,usa,
Mike1799,"Covid 2.0",30,Mike1799,179917991799,uk,
Mike1800,"Covid 2.0",10,Mike1800,180018001800,usa,
Mike1801,"Covid 2.0",30,Mike1801,180118011801,uk,
Mike1802,"Covid 2.0",10,Mike1802,180218021802,usa,
Mike1803,"Covid 2.0",30,Mike1803,180318031803,uk,
Mike1804,"Covid 2.0",10,Mike1804,180418041804,usa,
Mike1805,"Covid 2.0",30,Mike1805,180518051805,uk,
Mike1806,"Covid 2.0",10,Mike1806,180618061806,usa,
Mike1807,"Covid 2.0",30,Mike1807,180718071807,uk,
Mike1808,"Covid 2.0",10,Mike1808,180818081808,usa,
Mike1809,"Covid 2.0",30,Mike1809,180918091809,uk,
Mike1810,"Covid 2.0",10,Mike1810,181018101810,usa,
Mike1811,"Covid 2.0",30,Mike1811,181118111811,uk,
Mike1812,"Covid 2.0",10,Mike1812,181218121812,usa,
Mike1813,"Covid 2.0",30,Mike1813,181318131813,uk,
Mike1814,"Covid 2.0",10,Mike1814,181418141814,usa,
Mike1815,"Covid 2.0",30,Mike1815,181518151815,uk,
Mike1816,"Covid 2.0",10,Mike1816,181618161816,usa,
Mike1817,"Covid 2.0",30,Mike1817,181718171817,uk,
Mike1818,"Covid 2.0",10,Mike1818,181818181818,usa,
Mike1819,"Covid 2.0",30,Mike1819,181918191819,uk,
Mike1820,"Covid 2.0",10,Mike1820,182018201820,usa,
Mike1821,"Covid 2.0",30,Mike1821,182118211821,uk,
Mike1822,"Covid 2.0",10,Mike1822,182218221822,usa,
Mike1823,"Covid 2.0",30,Mike1823,182318231823,uk,
Mike1824,"Covid 2.0",10,Mike1824,182418241824,usa,
Mike1825,"Covid 2.0",30,Mike1825,182518251825,uk,
Mike1826,"Covid 2.0",10,Mike1826,182618261826,usa,
Mike1827,"Covid 2.0",30,Mike1827,182718271827,uk,
Mike1828,"Covid 2.0",10,Mike1828,182818281828,usa,
Mike1829,"Covid 2.0",30,Mike1829,182918291829,uk,
Mike1830,"Covid 2.0",10,Mike1830,183018301830,usa,
Mike1831,"Covid 2.0",30,Mike1831,183118311831,uk,
Mike1832,"Covid 2.0",10,Mike1832,183218321832,usa,
Mike1833,"Covid 2.0",30,Mike1833,183318331833,uk,
Mike1834,"Covid 2.0",10,Mike1834,183418341834,usa,
Mike1835,"Covid 2.0",30,Mike1835,183518351835,uk,
Mike1836,"Covid 2.0",10,Mike1836,183618361836,usa,
Mike1837,"Covid 2.0",30,Mike1837,183718371837,uk,
Mike1838,"Covid 2.0",10,Mike1838,183818381838,usa,
Mike1839,"Covid 2.0",30,Mike1839,183918391839,uk,
Mike1840,"Covid 2.0",10,Mike1840,184018401840,usa,
Mike1841,"Covid 2.0",30,Mike1841,184118411841,uk,
Mike1842,"Covid 2.0",10,Mike1842,184218421842,usa,
Mike1843,"Covid 2.0",30,Mike1843,184318431843,uk,
Mike1844,"Covid 2.0",10,Mike1844,184418441844,usa,
Mike1845,"Covid 2.0",30,Mike1845,184518451845,uk,
Mike1846,"Covid 2.0",10,Mike1846,184618461846,usa,
Mike1847,"Covid 2.0",30,Mike1847,184718471847,uk,
Mike1848,"Covid 2.0",10,Mike1848,184818481848,usa,
Mike1849,"Covid 2.0",30,Mike1849,184918491849,uk,
Mike1850,"Covid 2.0",10,Mike1850,185018501850,usa,
Mike1851,"Covid 2.0",30,Mike1851,185118511851,uk,
Mike1852,"Covid 2.0",10,Mike1852,185218521852,usa,
Mike1853,"Covid 2.0",30,Mike1853,185318531853,uk,
Mike1854,"Covid 2.0",10,Mike1854,185418541854,usa,
Mike1855,"Covid 2.0",30,Mike1855,185518551855,uk,
Mike1856,"Covid 2.0",10,Mike1856,185618561856,usa,
Mike1857,"Covid 2.0",30,Mike1857,185718571857,uk,
Mike1858,"Covid 2.0",10,Mike1858,185818581858,usa,
Mike1859,"Covid 2.0",30,Mike1859,185918591859,uk,
Mike1860,"Covid 2.0",10,Mike1860,186018601860,usa,
Mike1861,"Covid 2.0",30,Mike1861,186118611861,uk,
Mike1862,"Covid 2.0",10,Mike1862,186218621862,usa,
Mike1863,"Covid 2.0",30,Mike1863,186318631863,uk,
Mike1864,"Covid 2.0",10,Mike1864,186418641864,usa,
Mike1865,"Covid 2.0",30,Mike1865,186518651865,uk,
Mike1866,"Covid 2.0",10,Mike1866,186618661866,usa,
Mike1867,"Covid 2.0",30,Mike1867,186718671867,uk,
Mike1868,"Covid 2.0",10,Mike1868,186818681868,usa,
Mike1869,"Covid 2.0",30,Mike1869,186918691869,uk,
Mike1870,"Covid 2.0",10,Mike1870,187018701870,usa,
Mike1871,"Covid 2.0",30,Mike1871,187118711871,uk,
Mike1872,"Covid 2.0",10,Mike1872,187218721872,usa,
Mike1873,"Covid 2.0",30,Mike1873,187318731873,uk,
Mike1874,"Covid 2.0",10,Mike1874,187418741874,usa,
Mike1875,"Covid 2.0",30,Mike1875,187518751875,uk,
Mike1876,"Covid 2.0",10,Mike1876,187618761876,usa,
Mike1877,"Covid 2.0",30,Mike1877,187718771877,uk,
Mike1878,"Covid 2.0",10,Mike1878,187818781878,usa,
Mike1879,"Covid 2.0",30,Mike1879,187918791879,uk,
Mike1880,"Covid 2.0",10,Mike1880,188018801880,usa,
Mike1881,"Covid 2.0",30,Mike1881,188118811881,uk,
Mike1882,"Covid 2.0",10,Mike1882,188218821882,usa,
Mike1883,"Covid 2.0",30,Mike1883,188318831883,uk,
Mike1884,"Covid 2.0",10,Mike1884,188418841884,usa,
Mike1885,"Covid 2.0",30,Mike1885,188518851885,uk,
Mike1886,"Covid 2.0",10,Mike1886,188618861886,usa,
Mike1887,"Covid 2.0",30,Mike1887,188718871887,uk,
Mike1888,"Covid 2.0",10,Mike1888,188818881888,usa,
Mike1889,"Covid 2.0",30,Mike1889,188918891889,uk,
Mike1890,"Covid 2.0",10,Mike1890,189018901890,usa,
Mike1891,"Covid 2.0",30,Mike1891,189118911891,uk,
Mike1892,"Covid 2.0",10,Mike1892,189218921892,usa,
Mike1893,"Covid 2.0",30,Mike1893,189318931893,uk,
Mike1894,"Covid 2.0",10,Mike1894,189418941894,usa,
Mike1895,"Covid 2.0",30,Mike1895,189518951895,uk,
Mike1896,"Covid 2.0",10,Mike1896,189618961896,usa,
Mike1897,"Covid 2.0",30,Mike1897,189718971897,uk,
Mike1898,"Covid 2.0",10,Mike1898,189818981898,usa,
Mike1899,"Covid 2.0",30,Mike1899,189918991899,uk,
Mike1900,"Covid 2.0",10,Mike1900,190019001900,usa,
Mike1901,"Covid 2.0",30,Mike1901,190119011901,uk,
Mike1902,"Covid 2.0",10,Mike1902,190219021902,usa,
Mike1903,"Covid 2.0",30,Mike1903,190319031903,uk,
Mike1904,"Covid 2.0",10,Mike1904,190419041904,usa,
Mike1905,"Covid 2.0",30,Mike1905,190519051905,uk,
Mike1906,"Covid 2.0",10,Mike1906,190619061906,usa,
Mike1907,"Covid 2.0",30,Mike1907,190719071907,uk,
Mike1908,"Covid 2.0",10,Mike1908,190819081908,usa,
Mike1909,"Covid 2.0",30,Mike1909,190919091909,uk,
Mike1910,"Covid 2.0",10,Mike1910,191019101910,usa,
Mike1911,"Covid 2.0",30,Mike1911,191119111911,uk,
Mike1912,"Covid 2.0",10,Mike1912,191219121912,usa,
Mike1913,"Covid 2.0",30,Mike1913,191319131913,uk,
Mike1914,"Covid 2.0",10,Mike1914,191419141914,usa,
Mike1915,"Covid 2.0",30,Mike1915,191519151915,uk,
Mike1916,"Covid 2.0",10,Mike1916,191619161916,usa,
Mike1917,"Covid 2.0",30,Mike1917,191719171917,uk,
Mike1918,"Covid 2.0",10,Mike1918,191819181918,usa,
Mike1919,"Covid 2.0",30,Mike1919,191919191919,uk,
Mike1920,"Covid 2.0",10,Mike1920,192019201920,usa,
Mike1921,"Covid 2.0",30,Mike1921,192119211921,uk,
Mike1922,"Covid 2.0",10,Mike1922,192219221922,usa,
Mike1923,"Covid 2.0",30,Mike1923,192319231923,uk,
Mike1924,"Covid 2.0",10,Mike1924,192419241924,usa,
Mike1925,"Covid 2.0",30,Mike1925,192519251925,uk,
Mike1926,"Covid 2.0",10,Mike1926,192619261926,usa,
Mike1927,"Covid 2.0",30,Mike1927,192719271927,uk,
Mike1928,"Covid 2.0",10,Mike1928,192819281928,usa,
Mike1929,"Covid 2.0",30,Mike1929,192919291929,uk,
Mike1930,"Covid 2.0",10,Mike1930,193019301930,usa,
Mike1931,"Covid 2.0",30,Mike1931,193119311931,uk,
Mike1932,"Covid 2.0",10,Mike1932,193219321932,usa,
Mike1933,"Covid 2.0",30,Mike1933,193319331933,uk,
Mike1934,"Covid 2.0",10,Mike1934,193419341934,usa,
Mike1935,"Covid 2.0",30,Mike1935,193519351935,uk,
Mike1936,"Covid 2.0",10,Mike1936,193619361936,usa,
Mike1937,"Covid 2.0",30,Mike1937,193719371937,uk,
Mike1938,"Covid 2.0",10,Mike1938,193819381938,usa,
Mike1939,"Covid 2.0",30,Mike1939,193919391939,uk,
Mike1940,"Covid 2.0",10,Mike1940,194019401940,usa,
Mike1941,"Covid 2.0",30,Mike1941,194119411941,uk,
Mike1942,"Covid 2.0",10,Mike1942,194219421942,usa,
Mike1943,"Covid 2.0",30,Mike1943,194319431943,uk,
Mike1944,"Covid 2.0",10,Mike1944,194419441944,usa,
Mike1945,"Covid 2.0",30,Mike1945,194519451945,uk,
Mike1946,"Covid 2.0",10,Mike1946,194619461946,usa,
Mike1947,"Covid 2.0",30,Mike1947,194719471947,uk,
Mike1948,"Covid 2.0",10,Mike1948,194819481948,usa,
Mike1949,"Covid 2.0",30,Mike1949,194919491949,uk,
Mike1950,"Covid 2.0",10,Mike1950,195019501950,usa,
Mike1951,"Covid 2.0",30,Mike1951,195119511951,uk,
Mike1952,"Covid 2.0",10,Mike1952,195219521952,usa,
Mike1953,"Covid 2.0",30,Mike1953,195319531953,uk,
Mike1954,"Covid 2.0",10,Mike1954,195419541954,usa,
Mike1955,"Covid 2.0",30,Mike1955,195519551955,uk,
Mike1956,"Covid 2.0",10,Mike1956,195619561956,usa,
Mike1957,"Covid 2.0",30,Mike1957,195719571957,uk,
Mike1958,"Covid 2.0",10,Mike1958,195819581958,usa,
Mike1959,"Covid 2.0",30,Mike1959,195919591959,uk,
Mike1960,"Covid 2.0",10,Mike1960,196019601960,usa,
Mike1961,"Covid 2.0",30,Mike1961,196119611961,uk,
Mike1962,"Covid 2.0",10,Mike1962,196219621962,usa,
Mike1963,"Covid 2.0",30,Mike1963,196319631963,uk,
Mike1964,"Covid 2.0",10,Mike1964,196419641964,usa,
Mike1965,"Covid 2.0",30,Mike1965,196519651965,uk,
Mike1966,"Covid 2.0",10,Mike1966,196619661966,usa,
Mike1967,"Covid 2.0",30,Mike1967,196719671967,uk,
Mike1968,"Covid 2.0",10,Mike1968,196819681968,usa,
Mike1969,"Covid 2.0",30,Mike1969,196919691969,uk,
Mike1970,"Covid 2.0",10,Mike1970,197019701970,usa,
Mike1971,"Covid 2.0",30,Mike1971,197119711971,uk,
Mike1972,"Covid 2.0",10,Mike1972,197219721972,usa,
Mike1973,"Covid 2.0",30,Mike1973,197319731973,uk,
Mike1974,"Covid 2.0",10,Mike1974,197419741974,usa,
Mike1975,"Covid 2.0",30,Mike1975,197519751975,uk,
Mike1976,"Covid 2.0",10,Mike1976,197619761976,usa,
Mike1977,"Covid 2.0",30,Mike1977,197719771977,uk,
Mike1978,"Covid 2.0",10,Mike1978,197819781978,usa,
Mike1979,"Covid 2.0",30,Mike1979,197919791979,uk,
Mike1980,"Covid 2.0",10,Mike1980,198019801980,usa,
Mike1981,"Covid 2.0",30,Mike1981,198119811981,uk,
Mike1982,"Covid 2.0",10,Mike1982,198219821982,usa,
Mike1983,"Covid 2.0",30,Mike1983,198319831983,uk,
Mike1984,"Covid 2.0",10,Mike1984,198419841984,usa,
Mike1985,"Covid 2.0",30,Mike1985,198519851985,uk,
Mike1986,"Covid 2.0",10,Mike1986,198619861986,usa,
Mike1987,"Covid 2.0",30,Mike1987,198719871987,uk,
Mike1988,"Covid 2.0",10,Mike1988,198819881988,usa,
Mike1989,"Covid 2.0",30,Mike1989,198919891989,uk,
Mike1990,"Covid 2.0",10,Mike1990,199019901990,usa,
Mike1991,"Covid 2.0",30,Mike1991,199119911991,uk,
Mike1992,"Covid 2.0",10,Mike1992,199219921992,usa,
Mike1993,"Covid 2.0",30,Mike1993,199319931993,uk,
Mike1994,"Covid 2.0",10,Mike1994,199419941994,usa,
Mike1995,"Covid 2.0",30,Mike1995,199519951995,uk,
Mike1996,"Covid 2.0",10,Mike1996,199619961996,usa,
Mike1997,"Covid 2.0",30,Mike1997,199719971997,uk,
Mike1998,"Covid 2.0",10,Mike1998,199819981998,usa,
Mike1999,"Covid 2.0",30,Mike1999,199919991999,uk,
Mike2000,"Covid 2.0",10,Mike2000,200020002000,usa,
Mike2001,"Covid 1.0",30,Mike2001,200120012001,uk,
Mike2002,"Covid 1.0",10,Mike2002,200220022002,usa,
Mike2003,"Covid 1.0",30,Mike2003,200320032003,uk,
Mike2004,"Covid 1.0",10,Mike2004,200420042004,usa,
Mike2005,"Covid 1.0",30,Mike2005,200520052005,uk,
Mike2006,"Covid 1.0",10,Mike2006,200620062006,usa,
Mike2007,"Covid 1.0",30,Mike2007,200720072007,uk,
Mike2008,"Covid 1.0",10,Mike2008,200820082008,usa,
Mike2009,"Covid 1.0",30,Mike2009,200920092009,uk,
Mike2010,"Covid 1.0",10,Mike2010,201020102010,usa,
Mike2011,"Covid 1.0",30,Mike2011,201120112011,uk,
Mike2012,"Covid 1.0",10,Mike2012,201220122012,usa,
Mike2013,"Covid 1.0",30,Mike2013,201320132013,uk,
Mike2014,"Covid 1.0",10,Mike2014,201420142014,usa,
Mike2015,"Covid 1.0",30,Mike2015,201520152015,uk,
Mike2016,"Covid 1.0",10,Mike2016,201620162016,usa,
Mike2017,"Covid 1.0",30,Mike2017,201720172017,uk,
Mike2018,"Covid 1.0",10,Mike2018,201820182018,usa,
Mike2019,"Covid 1.0",30,Mike2019,201920192019,uk,
Mike2020,"Covid 1.0",10,Mike2020,202020202020,usa,
Mike2021,"Covid 1.0",30,Mike2021,202120212021,uk,
Mike2022,"Covid 1.0",10,Mike2022,202220222022,usa,
Mike2023,"Covid 1.0",30,Mike2023,202320232023,uk,
Mike2024,"Covid 1.0",10,Mike2024,202420242024,usa,
Mike2025,"Covid 1.0",30,Mike2025,202520252025,uk,
Mike2026,"Covid 1.0",10,Mike2026,202620262026,usa,
Mike2027,"Covid 1.0",30,Mike2027,202720272027,uk,
Mike2028,"Covid 1.0",10,Mike2028,202820282028,usa,
Mike2029,"Covid 1.0",30,Mike2029,202920292029,uk,
Mike2030,"Covid 1.0",10,Mike2030,203020302030,usa,
Mike2031,"Covid 1.0",30,Mike2031,203120312031,uk,
Mike2032,"Covid 1.0",10,Mike2032,203220322032,usa,
Mike2033,"Covid 1.0",30,Mike2033,203320332033,uk,
Mike2034,"Covid 1.0",10,Mike2034,203420342034,usa,
Mike2035,"Covid 1.0",30,Mike2035,203520352035,uk,
Mike2036,"Covid 1.0",10,Mike2036,203620362036,usa,
Mike2037,"Covid 1.0",30,Mike2037,203720372037,uk,
Mike2038,"Covid 1.0",10,Mike2038,203820382038,usa,
Mike2039,"Covid 1.0",30,Mike2039,203920392039,uk,
Mike2040,"Covid 1.0",10,Mike2040,204020402040,usa,
Mike2041,"Covid 1.0",30,Mike2041,204120412041,uk,
Mike2042,"Covid 1.0",10,Mike2042,204220422042,usa,
Mike2043,"Covid 1.0",30,Mike2043,204320432043,uk,
Mike2044,"Covid 1.0",10,Mike2044,204420442044,usa,
Mike2045,"Covid 1.0",30,Mike2045,204520452045,uk,
Mike2046,"Covid 1.0",10,Mike2046,204620462046,usa,
Mike2047,"Covid 1.0",30,Mike2047,204720472047,uk,
Mike2048,"Covid 1.0",10,Mike2048,204820482048,usa,
Mike2049,"Covid 1.0",30,Mike2049,204920492049,uk,
Mike2050,"Covid 1.0",10,Mike2050,205020502050,usa,
Mike2051,"Covid 1.0",30,Mike2051,205120512051,uk,
Mike2052,"Covid 1.0",10,Mike2052,205220522052,usa,
Mike2053,"Covid 1.0",30,Mike2053,205320532053,uk,
Mike2054,"Covid 1.0",10,Mike2054,205420542054,usa,
Mike2055,"Covid 1.0",30,Mike2055,205520552055,uk,
Mike2056,"Covid 1.0",10,Mike2056,205620562056,usa,
Mike2057,"Covid 1.0",30,Mike2057,205720572057,uk,
Mike2058,"Covid 1.0",10,Mike2058,205820582058,usa,
Mike2059,"Covid 1.0",30,Mike2059,205920592059,uk,
Mike2060,"Covid 1.0",10,Mike2060,206020602060,usa,
Mike2061,"Covid 1.0",30,Mike2061,206120612061,uk,
Mike2062,"Covid 1.0",10,Mike2062,206220622062,usa,
Mike2063,"Covid 1.0",30,Mike2063,206320632063,uk,
Mike2064,"Covid 1.0",10,Mike2064,206420642064,usa,
Mike2065,"Covid 1.0",30,Mike2065,206520652065,uk,
Mike2066,"Covid 1.0",10,Mike2066,206620662066,usa,
Mike2067,"Covid 1.0",30,Mike2067,206720672067,uk,
Mike2068,"Covid 1.0",10,Mike2068,206820682068,usa,
Mike2069,"Covid 1.0",30,Mike2069,206920692069,uk,
Mike2070,"Covid 1.0",10,Mike2070,207020702070,usa,
Mike2071,"Covid 1.0",30,Mike2071,207120712071,uk,
Mike2072,"Covid 1.0",10,Mike2072,207220722072,usa,
Mike2073,"Covid 1.0",30,Mike2073,207320732073,uk,
Mike2074,"Covid 1.0",10,Mike2074,207420742074,usa,
Mike2075,"Covid 1.0",30,Mike2075,207520752075,uk,
Mike2076,"Covid 1.0",10,Mike2076,207620762076,usa,
Mike2077,"Covid 1.0",30,Mike2077,207720772077,uk,
Mike2078,"Covid 1.0",10,Mike2078,207820782078,usa,
Mike2079,"Covid 1.0",30,Mike2079,207920792079,uk,
Mike2080,"Covid 1.0",10,Mike2080,208020802080,usa,
Mike2081,"Covid 1.0",30,Mike2081,208120812081,uk,
Mike2082,"Covid 1.0",10,Mike2082,208220822082,usa,
Mike2083,"Covid 1.0",30,Mike2083,208320832083,uk,
Mike2084,"Covid 1.0",10,Mike2084,208420842084,usa,
Mike2085,"Covid 1.0",30,Mike2085,208520852085,uk,
Mike2086,"Covid 1.0",10,Mike2086,208620862086,usa,
Mike2087,"Covid 1.0",30,Mike2087,208720872087,uk,
Mike2088,"Covid 1.0",10,Mike2088,208820882088,usa,
Mike2089,"Covid 1.0",30,Mike2089,208920892089,uk,
Mike2090,"Covid 1.0",10,Mike2090,209020902090,usa,
Mike2091,"Covid 1.0",30,Mike2091,209120912091,uk,
Mike2092,"Covid 1.0",10,Mike2092,209220922092,usa,
Mike2093,"Covid 1.0",30,Mike2093,209320932093,uk,
Mike2094,"Covid 1.0",10,Mike2094,209420942094,usa,
Mike2095,"Covid 1.0",30,Mike2095,209520952095,uk,
Mike2096,"Covid 1.0",10,Mike2096,209620962096,usa,
Mike2097,"Covid 1.0",30,Mike2097,209720972097,uk,
Mike2098,"Covid 1.0",10,Mike2098,209820982098,usa,
Mike2099,"Covid 1.0",30,Mike2099,209920992099,uk,
Mike2100,"Covid 1.0",10,Mike2100,210021002100,usa,
Mike2101,"Covid 1.0",30,Mike2101,210121012101,uk,
Mike2102,"Covid 1.0",10,Mike2102,210221022102,usa,
Mike2103,"Covid 1.0",30,Mike2103,210321032103,uk,
Mike2104,"Covid 1.0",10,Mike2104,210421042104,usa,
Mike2105,"Covid 1.0",30,Mike2105,210521052105,uk,
Mike2106,"Covid 1.0",10,Mike2106,210621062106,usa,
Mike2107,"Covid 1.0",30,Mike2107,210721072107,uk,
Mike2108,"Covid 1.0",10,Mike2108,210821082108,usa,
Mike2109,"Covid 1.0",30,Mike2109,210921092109,uk,
Mike2110,"Covid 1.0",10,Mike2110,211021102110,usa,
Mike2111,"Covid 1.0",30,Mike2111,211121112111,uk,
Mike2112,"Covid 1.0",10,Mike2112,211221122112,usa,
Mike2113,"Covid 1.0",30,Mike2113,211321132113,uk,
Mike2114,"Covid 1.0",10,Mike2114,211421142114,usa,
Mike2115,"Covid 1.0",30,Mike2115,211521152115,uk,
Mike2116,"Covid 1.0",10,Mike2116,211621162116,usa,
Mike2117,"Covid 1.0",30,Mike2117,211721172117,uk,
Mike2118,"Covid 1.0",10,Mike2118,211821182118,usa,
Mike2119,"Covid 1.0",30,Mike2119,211921192119,uk,
Mike2120,"Covid 1.0",10,Mike2120,212021202120,usa,
Mike2121,"Covid 1.0",30,Mike2121,212121212121,uk,
Mike2122,"Covid 1.0",10,Mike2122,212221222122,usa,
Mike2123,"Covid 1.0",30,Mike2123,212321232123,uk,
Mike2124,"Covid 1.0",10,Mike2124,212421242124,usa,
Mike2125,"Covid 1.0",30,Mike2125,212521252125,uk,
Mike2126,"Covid 1.0",10,Mike2126,212621262126,usa,
Mike2127,"Covid 1.0",30,Mike2127,212721272127,uk,
Mike2128,"Covid 1.0",10,Mike2128,212821282128,usa,
Mike2129,"Covid 1.0",30,Mike2129,212921292129,uk,
Mike2130,"Covid 1.0",10,Mike2130,213021302130,usa,
Mike2131,"Covid 1.0",30,Mike2131,213121312131,uk,
Mike2132,"Covid 1.0",10,Mike2132,213221322132,usa,
Mike2133,"Covid 1.0",30,Mike2133,213321332133,uk,
Mike2134,"Covid 1.0",10,Mike2134,213421342134,usa,
Mike2135,"Covid 1.0",30,Mike2135,213521352135,uk,
Mike2136,"Covid 1.0",10,Mike2136,213621362136,usa,
Mike2137,"Covid 1.0",30,Mike2137,213721372137,uk,
Mike2138,"Covid 1.0",10,Mike2138,213821382138,usa,
Mike2139,"Covid 1.0",30,Mike2139,213921392139,uk,
Mike2140,"Covid 1.0",10,Mike2140,214021402140,usa,
Mike2141,"Covid 1.0",30,Mike2141,214121412141,uk,
Mike2142,"Covid 1.0",10,Mike2142,214221422142,usa,
Mike2143,"Covid 1.0",30,Mike2143,214321432143,uk,
Mike2144,"Covid 1.0",10,Mike2144,214421442144,usa,
Mike2145,"Covid 1.0",30,Mike2145,214521452145,uk,
Mike2146,"Covid 1.0",10,Mike2146,214621462146,usa,
Mike2147,"Covid 1.0",30,Mike2147,214721472147,uk,
Mike2148,"Covid 1.0",10,Mike2148,214821482148,usa,
